"GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZC3H7A",0.182456333333334,5.97100925,0.839389707675219,0.420282533766467,0.783355612021655,-6.09595704515407
"FAM153A",-0.282288716666666,2.075573825,-0.839362887639783,0.420296906711109,0.783355612021655,-6.09597956987774
"CYP11A1",-0.336817116666666,4.15852989166667,-0.839362189976306,0.42029728059568,0.783355612021655,-6.0959801557999
"PIH1D2",-0.197542833333333,4.8311796,-0.839329973238711,0.420314546100276,0.783355612021655,-6.09600721208091
"PRSS37",0.413669416666666,2.00813164166667,0.839268879777502,0.420347288454957,0.783355612021655,-6.09605851715234
"LOC415056",-0.0603008666666664,1.67723511666667,-0.839229431407986,0.420368431281694,0.783355612021655,-6.09609164338301
"OR8J1",-0.489730566666667,2.52639756666667,-0.839119448695035,0.420427381631101,0.783355612021655,-6.0961839927231
"NEDD1",0.238604466666667,6.2646121,0.839114945641066,0.420429795371331,0.783355612021655,-6.09618777358469
"HMGA1",0.231402666666669,11.2407315,0.839025811194694,0.420477575406812,0.783360707883264,-6.09626260916694
"HAO2",0.168681583333334,1.64595924166667,0.83898275152207,0.420500658624775,0.783363855371432,-6.09629875877275
"PORCN",-0.181057166666665,11.3032815833333,-0.8389104258502,0.420539432543135,0.783363855371432,-6.09635947424372
"SLC46A2",-0.653512649999999,4.47330994166667,-0.8387610990183,0.420619494560435,0.783374986926813,-6.09648481574299
"SHC2",-0.294967066666666,2.50997365,-0.838760218126455,0.420619966883727,0.783374986926813,-6.09648555508576
"CACNB3",-0.3636021,6.0619532,-0.8387515012049,0.420624640808367,0.783374986926813,-6.09649287126305
"NIPAL2",-0.242301166666666,9.70855058333333,-0.838569570810904,0.420722198043612,0.7834792236165,-6.0966455517188
"TAF2",0.166097066666668,7.35616875,0.838506811280529,0.420755855374114,0.7834792236165,-6.09669821438093
"ATG2B",-0.3044946,2.00750315,-0.838348518992858,0.420840754080047,0.783497223760888,-6.09683102509944
"APOB",-0.11913945,1.703329425,-0.838317543904743,0.420857368655614,0.783497223760888,-6.09685701133167
"ARHGAP33",-0.213789166666664,16.7957350833333,-0.838184762124805,0.420928595843836,0.783497223760888,-6.09696839778668
"SLC6A5",0.165676033333334,5.21493921666667,0.838088191350946,0.420980403732992,0.783497223760888,-6.09704939833589
"HCFC1",0.237051633333334,6.30907545,0.838010183948711,0.421022255965712,0.783497223760888,-6.09711482258559
"PDE1C",-0.138650283333333,1.95025490833333,-0.838000018500217,0.421027710100158,0.783497223760888,-6.0971233478846
"THADA",-0.396658833333332,9.71014508333333,-0.837848266314129,0.421109136364435,0.783562640554514,-6.097250604849
"LOC100129960",0.352939166666668,11.73241425,0.837759700976629,0.421156663128153,0.783562640554514,-6.09732486507123
"SLITRK1",-0.0755686666666665,1.60410685,-0.837655209348121,0.421212741065254,0.783562640554514,-6.09741247038706
"LOC400084",-0.374488799999999,1.98030353333333,-0.837627912196273,0.421227391566664,0.783562640554514,-6.09743535463258
"GIPR",0.16251225,7.33899789166667,0.837291024720909,0.421408228880688,0.783779235205032,-6.09771772690003
"SGSM2",0.264080833333335,9.53477108333333,0.836890305925471,0.421623398346401,0.783907457069073,-6.09805347268159
"LONRF2",0.0965450833333336,1.720851575,0.836847648745918,0.421646307858461,0.783907457069073,-6.09808920514579
"NEUROD1",-0.26371655,1.836060525,-0.836797702915286,0.421673132889193,0.783907457069073,-6.0981310410515
"ZNF847P",-0.0671224999999998,1.75786326666667,-0.836741091098767,0.421703539496677,0.783907457069073,-6.09817845793216
"MUC12",0.32410035,2.87585139166667,0.836715388217472,0.421717345184588,0.783907457069073,-6.0981999852104
"SLC10A1",-0.241947383333333,2.68848604166667,-0.83670922632918,0.421720654940823,0.783907457069073,-6.09820514597373
"USP36",0.0509950000000002,1.64723331666667,0.836658075923356,0.421748130210794,0.783907457069073,-6.09824798467256
"HOXA9",-0.355378116666666,1.91198365833333,-0.836454905970928,0.421857274200387,0.784032946135093,-6.09841811794729
"CPNE1",-0.757076733333333,9.0490284,-0.836385925119146,0.421894335417728,0.784044325277953,-6.09847587391885
"C3orf55",-0.357261049999999,1.96768265833333,-0.836282137720737,0.421950101224195,0.784057121868434,-6.09856276475082
"PTRH2",-0.0829044166666656,12.2918570416667,-0.836140269394569,0.422026336264398,0.784057121868434,-6.09868152177214
"GIGYF2",-0.118462833333332,11.0625574166667,-0.835865508901073,0.42217400929441,0.784216451906401,-6.0989114720952
"LOC401176",0.290188866666667,2.4303276,0.835858316898629,0.42217787518274,0.784216451906401,-6.09891749028464
"RNF10",0.100678416666669,12.452923625,0.835750190597153,0.422235998759203,0.784288952022838,-6.09900796376877
"TCTN3",0.0942224166666694,11.665739875,0.835628324057683,0.422301514905294,0.78430621663706,-6.09910992204007
"RBL1",0.212865800000001,6.93591126666667,0.835300639509745,0.422477713982518,0.784454144270225,-6.09938401148548
"PGBD5",-0.480178483333332,4.93358809166667,-0.835139929983039,0.422564147126725,0.784543704003677,-6.09951840165976
"METTL3",0.122886500000002,8.76249108333333,0.834926670704507,0.422678861095771,0.784650286906038,-6.09969670079046
"LOC100505711",-0.0545460166666663,1.54742995833333,-0.834881794520238,0.422703003047857,0.784659641774845,-6.09973421525913
"C11orf86",-0.541548416666666,2.24952230833333,-0.834599697102489,0.422854783721753,0.784783396380366,-6.09996999581099
"MYO18A",0.346841833333335,9.77934375,0.834532153269489,0.422891130689421,0.78479606416367,-6.10002643950306
"LOC100506965",-0.0626903333333331,1.74108921666667,-0.834057012967915,0.423146874654672,0.785164250951589,-6.1004233829833
"PIGW",0.392722750000001,5.70375695833333,0.833625000366996,0.423379495581409,0.785293479876221,-6.10078412576999
"LOC90834",0.457700916666667,2.45702535833333,0.833591379978324,0.423397602382513,0.785293479876221,-6.10081219292568
"FHL3",0.195162333333334,8.62344066666667,0.833574619373254,0.423406629270772,0.785293479876221,-6.10082618473706
"MAPK8IP3",-0.226087166666666,4.5874527,-0.833539314020025,0.423425644371055,0.785293479876221,-6.10085565696741
"YY1",0.0952445000000014,10.83158475,0.833536464381486,0.423427179182159,0.785293479876221,-6.1008580357435
"GTF3C3",0.0603888333333346,9.31130591666667,0.83350348622981,0.423444941438464,0.785293479876221,-6.10088556420717
"LOC100129515",-0.47069145,2.09350365833333,-0.833466144571166,0.423465054515004,0.785293479876221,-6.10091673395722
"RDH16",-0.23901535,4.07089625833333,-0.833427555730409,0.42348584002847,0.785296571938487,-6.10094894347519
"PRKCSH",-0.140199883333333,8.309974725,-0.833378055400821,0.423512503917924,0.785310563873811,-6.1009902587459
"EPHA7",-0.496132666666666,1.9132599,-0.833304227023179,0.423552274474794,0.785320439836801,-6.10105187536442
"C6orf27",0.249611833333335,8.84190091666667,0.833206799929296,0.423604761256482,0.785320439836801,-6.10113318002316
"ZNRF3",-0.187846216666666,6.968675775,-0.833155235520842,0.423632542260781,0.785320439836801,-6.10117620809817
"LOC100506291",-0.0999934666666665,1.82829931666667,-0.832917383056578,0.42376070428842,0.785406826429159,-6.10137465478509
"MCM4",-0.282021099999999,7.24524441666667,-0.83279539100529,0.42382644738333,0.785406826429159,-6.10147641688254
"TMEM11",-0.0723959166666648,11.7315047916667,-0.832488199043913,0.423992027516675,0.785406826429159,-6.1017326096769
"KIF1A",0.24961095,2.544735325,0.832430355255331,0.424023210879283,0.785406826429159,-6.10178084118969
"NKPD1",-0.198564033333333,2.34580548333333,-0.832408859109746,0.424034799761561,0.785406826429159,-6.10179876443814
"CDC16",-0.121458083333331,10.9588952916667,-0.832311337040832,0.424087377993228,0.785454645975735,-6.10188007219821
"CTH",0.546780966666668,7.77809303333333,0.831593981322881,0.424474269321403,0.785852304802178,-6.1024779032303
"OR4K17",0.16810255,2.13731219166667,0.831465045253547,0.424543833552448,0.785863604330976,-6.10258530856756
"PNOC",0.555101233333334,3.23250461666667,0.831412628840933,0.424572115708828,0.785863604330976,-6.10262896793842
"SMURF1",-0.370256466666666,4.494457,-0.83139699237633,0.424580552871487,0.785863604330976,-6.10264199160475
"POU3F3",-0.524220333333333,12.1295535,-0.831389253007662,0.424584728941099,0.785863604330976,-6.10264843767317
"ZNF264",-0.128315583333332,8.40204429166667,-0.831379456220702,0.424590015208323,0.785863604330976,-6.10265659727657
"PDCL3",-0.111584249999997,12.0086992083333,-0.831102972638974,0.424739221770897,0.785979832646765,-6.10288684194659
"COMT",-0.199068499999998,13.5472498333333,-0.831076267391923,0.424753635336763,0.785979832646765,-6.10290907749417
"PTER",-0.112650083333332,7.89380415833333,-0.83095123440439,0.424821123498354,0.786051697917458,-6.10301317523234
"PTPN5",0.25146185,3.036861625,0.830933409520297,0.424830745295734,0.786051697917458,-6.10302801444551
"SLC6A19",0.377398450000001,8.176479325,0.830891269543084,0.42485349286065,0.786058379025452,-6.10306309486692
"CPSF3L",-0.176638166666665,9.89416641666667,-0.830815092255498,0.424894616171205,0.786099056564653,-6.10312650651894
"MRPL14",-0.794089666666665,12.9103253333333,-0.830708050483785,0.424952405791101,0.786129475637443,-6.10321560188679
"SLC15A1",-0.0850581999999998,1.80365915,-0.830607399347022,0.425006750060393,0.786129475637443,-6.10329936893531
"SPTSSB",0.497731816666666,1.99997419166667,0.830545620899508,0.425040108227674,0.786134239474087,-6.1033507797537
"KERA",-0.0705875499999997,1.68919334166667,-0.830460858713639,0.42508587966109,0.786134239474087,-6.10342131176817
"CNPPD1",-0.292716499999998,8.46524941666667,-0.830278792631465,0.425184206230258,0.786212690662542,-6.10357279075252
"GORASP2",-0.156414333333331,11.4466324166667,-0.830125141234515,0.425267199063121,0.78627153757482,-6.1037006061966
"RDH11",0.159196833333334,11.89774725,0.829992889424623,0.425338641900338,0.78627153757482,-6.10381060381066
"FASN",0.284543883333334,7.29929060833333,0.829991756157731,0.42533925412947,0.78627153757482,-6.10381154631515
"SNX32",0.113306133333334,1.79065611666667,0.829969015553484,0.425351539498736,0.78627153757482,-6.10383045876475
"RAB1B",-0.181639566666665,6.47869593333333,-0.829924104411229,0.425375802965486,0.786281004527509,-6.10386780823595
"SENP2",-0.131806499999998,8.97448991666667,-0.829597592705988,0.425552230486231,0.786427737352107,-6.10413929233548
"ACCN1",0.133857433333334,4.5672699,0.829427904201926,0.425643939478715,0.786427737352107,-6.10428034615708
"PDGFD",-0.0558178499999996,1.717699375,-0.82938737185903,0.425665847348311,0.786427737352107,-6.10431403500577
"USH1C",-0.265092316666666,2.17753870833333,-0.829381288881577,0.425669135283737,0.786427737352107,-6.10431909080744
"MYBPC1",-0.143151116666666,1.65725409166667,-0.829342941186336,0.425689863148615,0.786427737352107,-6.10435096234008
"C2orf78",-0.690992483333333,2.27742114166667,-0.829295108362569,0.425715718907077,0.786427737352107,-6.10439071535116
"NCAN",-0.291212066666666,3.64420128333333,-0.829276909082663,0.425725556700421,0.786427737352107,-6.10440583992483
"NOSTRIN",0.595080683333333,2.80458039166667,0.829245805980084,0.425742370130947,0.786427737352107,-6.10443168759451
"CLASRP",-0.527426666666665,6.77609555,-0.828690281053725,0.426042745825501,0.786824585318339,-6.10489320414835
"LOC100507415",-0.25197885,2.13584155833333,-0.828671348349648,0.426052985360076,0.786824585318339,-6.10490892822512
"CXADR",0.246132433333334,1.76134633333333,0.828627325386828,0.426076795310384,0.78683318096342,-6.10494548916839
"RAB3D",-0.268477366666666,5.83442176666667,-0.828574545945729,0.426105342405518,0.786850523496181,-6.10498932010903
"SUMO1P3",0.208176083333334,9.00188795833333,0.82845003764964,0.426172690952674,0.786880777875694,-6.10509270897652
"FN3KRP",0.183026583333334,11.3229457916667,0.82843050978998,0.426183254535413,0.786880777875694,-6.10510892323952
"IGF2",-0.2973406,2.077906,-0.828371952193716,0.42621493228208,0.786880777875694,-6.10515754245651
"SYN3",-0.113377816666666,1.75281715833333,-0.828335336343098,0.426234741064245,0.786880777875694,-6.10518794235202
"ZNF236",-0.197500266666666,5.53411656666667,-0.828268235829918,0.426271043325493,0.786908874910699,-6.10524364875215
"SLC19A1",0.338967083333334,9.73972054166667,0.828011327227681,0.426410053445355,0.786988648244131,-6.10545689618625
"POSTN",-0.389580366666666,1.95397638333333,-0.827967272749156,0.426433893843268,0.786992855222807,-6.10549345788804
"PIGK",0.104270583333335,8.27811729166667,0.827930754820099,0.426453656461264,0.786992855222807,-6.10552376356908
"RXRB",-0.285828133333331,8.86970035,-0.82790090449689,0.426469811189124,0.786992855222807,-6.10554853503818
"HOXA3",-0.187106716666667,1.777250175,-0.827694983380173,0.426581265042838,0.787070244133298,-6.1057193986849
"CCDC166",0.21962015,5.66907285833333,0.827681814418379,0.426588393347444,0.787070244133298,-6.10573032440809
"TTTY7",-0.0700219666666664,1.75012475,-0.827560770669296,0.426653917572072,0.787077492059608,-6.10583074211681
"ABHD4",0.230188250000002,10.115821125,0.82747243048159,0.426701742744771,0.787102603960131,-6.10590402091457
"DEFB104B",-0.553815216666667,2.78952124166667,-0.827332412957928,0.426777552104647,0.787124087719413,-6.10602015244124
"TOP3B",0.316334833333335,7.75328841666667,0.827238572053721,0.426828365222081,0.787124087719413,-6.10609797515717
"SULT1E1",-0.059372083333333,1.67936024166667,-0.827170863454132,0.426865030699182,0.787156363681239,-6.10615412144365
"LOC283278",-0.15141315,1.68386754166667,-0.827020255048078,0.426946595552605,0.787271429292459,-6.10627899670718
"ST8SIA3",-0.199089999999999,4.97209068333333,-0.826845850744402,0.427041060587612,0.78727973166109,-6.10642357728338
"ATP5O",0.06683516666667,15.29844075,0.826807276191685,0.427061956153282,0.78727973166109,-6.10645555186385
"ZNF24",0.1718805,7.1919837,0.826543381710994,0.427204924338523,0.78735897483417,-6.1066742600036
"AUP1",-0.115970166666664,11.9154395833333,-0.826129731210773,0.427429089313546,0.787618746878199,-6.10701695902412
"LDLRAD1",-0.335545883333333,1.81585675833333,-0.826083542046311,0.427454124981979,0.787618746878199,-6.10705521629193
"PTPN3",-0.410585666666667,1.89198693333333,-0.826053376232973,0.427470476128747,0.787618746878199,-6.10708020083253
"TMEM163",0.437292916666667,4.22098770833333,0.825975436039727,0.427512724951026,0.787618746878199,-6.10714475035086
"HMGN1",0.289699666666668,11.8835426666667,0.825928650441907,0.427538087233161,0.787619611211791,-6.1071834952999
"MCART2",-0.167348066666666,6.13701181666667,-0.825887260611116,0.427560525332602,0.78762562286133,-6.10721777021039
"WNT7B",0.111705566666667,1.70632588333333,0.825786389537412,0.427615212485171,0.787667086687118,-6.1073012952473
"IL34",-0.7454966,3.29120853333333,-0.825729983727168,0.42764579488264,0.787667086687118,-6.10734799749459
"LOC646976",0.0712525666666669,1.75810336666667,0.825706036303586,0.427658779265337,0.787667086687118,-6.10736782437058
"ZNF813",0.0719146666666687,8.53167933333333,0.825513925347081,0.427762952105278,0.78771041440376,-6.10752686131814
"SNTB1",0.267018166666668,10.1056219166667,0.825464715581592,0.427789639008385,0.78771041440376,-6.10756759388582
"SFMBT2",-0.379206416666665,7.284675325,-0.825437471598546,0.427804414147753,0.78771041440376,-6.10759014372965
"COL8A1",-0.189810933333333,1.82401601666667,-0.825328529291566,0.427863499886468,0.787759799253095,-6.10768030878034
"SELP",-0.0838308666666664,1.62106345,-0.825070823623876,0.428003290394926,0.787886944093359,-6.1078935550389
"ZNF180",-0.113832649999999,6.93566015833333,-0.824880290683747,0.42810666322936,0.787886944093359,-6.10805117983376
"ZNF558",0.142960250000001,8.51538895833333,0.824847658662021,0.428124369270712,0.787886944093359,-6.1080781725855
"ZNF576",0.111836750000002,8.784074125,0.82474711460053,0.428178927273543,0.787899975309149,-6.10816133536449
"GABRA2",0.0628400500000001,1.702670275,0.824681715231359,0.42821441728851,0.787911458723475,-6.10821542424368
"C19orf22",0.153253833333335,8.65459858333333,0.824431524421291,0.428350205520331,0.788126004118841,-6.10842231125058
"SERPINB3",-0.501873283333333,2.119429075,-0.824261082647479,0.428442727373753,0.788190320208002,-6.1085632210418
"DEFB114",0.569438366666666,2.12364266666667,0.824175375680988,0.428489257216849,0.788205720429666,-6.1086340681822
"RALGDS",0.332823250000001,11.4078940416667,0.824174971759365,0.428489476511696,0.788205720429666,-6.10863440205689
"LOC646627",0.20655985,1.726222775,0.824050504500794,0.42855705515185,0.788219449591139,-6.10873727775193
"ACBD3",0.109886500000003,10.6948079166667,0.823892916605177,0.428642626647846,0.788237401292384,-6.10886750912094
"SLC25A5-AS1",-0.203750533333332,2.22831731666667,-0.823825189273088,0.428679406647935,0.788237401292384,-6.10892347261956
"ZDHHC11",0.801383483333334,4.23379004166667,0.823587163565676,0.428808685627376,0.788247082049647,-6.10912012280616
"LOC284344",-0.494571683333333,1.90932775833333,-0.823568172723599,0.428819001253321,0.788247082049647,-6.10913581037116
"C14orf93",-0.0875482499999992,9.362379375,-0.823444476503101,0.428886195804474,0.788335319231422,-6.10923798307454
"LRP5L",-0.874253233333331,5.60196268333333,-0.823064287568697,0.429092767032304,0.788573866879286,-6.10955193405931
"ALKBH7",-0.164443666666665,12.600908,-0.822797106041702,0.429237976819114,0.788795659324071,-6.10977249043157
"C18orf15",-0.081737283333333,1.60388674166667,-0.822771565859903,0.429251859306431,0.788795659324071,-6.10979357038663
"PDX1",0.460615833333334,2.74539253333333,0.822535759053903,0.42938004740318,0.78885580090743,-6.10998816990715
"CEP78",0.122464966666668,7.69052121666666,0.822534721538297,0.4293806114687,0.78885580090743,-6.10998902600901
"TRAPPC4",0.0727955000000011,11.7896574166667,0.822436445138364,0.429434043589684,0.788909106615571,-6.11007011411086
"PBRM1",-0.271377383333332,6.74243190833333,-0.822340062263522,0.429486450534069,0.788909106615571,-6.11014963163765
"PFDN4",-0.148607749999998,8.881048875,-0.822300664294965,0.429507873902312,0.788913179287725,-6.11018213329361
"LEMD3",-0.091054666666666,9.388652,-0.822164131980072,0.429582121382014,0.788978994763586,-6.1102947561444
"ODF4",0.331385133333333,2.40629936666667,0.822069539048567,0.429633566886173,0.78900292365612,-6.11037277443053
"CTBP1",0.292017333333334,9.32516191666667,0.821914072457485,0.429718128209939,0.789050195503572,-6.11050098300587
"MAD2L1BP",0.139612583333335,11.856674625,0.821865068701356,0.429744784618662,0.789050195503572,-6.1105413905226
"TTF1",-0.143580499999998,8.44033391666667,-0.821845636695142,0.429755355287903,0.789050195503572,-6.11055741318309
"DBNDD1",0.3789574,2.24770336666667,0.821641566107601,0.429866376591036,0.78915849179212,-6.11072565958755
"ZNF100",-0.1473104,3.3908868,-0.821608848226687,0.429884178007949,0.78915849179212,-6.11075263051336
"ZNF563",-0.266790499999999,5.46092953333333,-0.821580236554457,0.429899745688485,0.78915849179212,-6.11077621572413
"MYL7",0.188755733333334,4.12932165,0.821437563222717,0.429977380219442,0.78915849179212,-6.11089381367494
"COMP",0.1106729,1.7060555,0.821420220365239,0.429986817832645,0.78915849179212,-6.1109081072424
"IPO7",-0.204112666666665,10.0773321666667,-0.820756022050748,0.430348364555637,0.789644841529855,-6.11145532505848
"COX1",-0.388424166666663,14.5429155833333,-0.820550881807605,0.430460070706532,0.789743975360289,-6.11162425720012
"SLC35D3",0.104337733333333,1.60744871666667,0.820508663401546,0.430483062531325,0.789750883275423,-6.11165901930189
"SRP68",0.184641583333335,10.3396397916667,0.820467149613825,0.430505671426034,0.789757088093242,-6.11169319970496
"C10orf67",0.0584212833333335,1.67620570833333,0.820359552217169,0.43056427391887,0.789760457145612,-6.11178178305032
"NKX2-5",0.206480983333334,7.81461049166667,0.820206944518212,0.430647400228899,0.789809824453589,-6.11190740529078
"DEFB125",0.142432783333333,1.72840439166667,0.82020256360721,0.430649786695078,0.789809824453589,-6.11191101122817
"C21orf67",0.246593250000001,6.528451775,0.820077333509957,0.430718008521544,0.789864409930396,-6.11201408127244
"SLC25A36",0.121468250000001,9.14934295833333,0.819940286704571,0.430792676026363,0.789897216798336,-6.11212686123155
"LPPR4",-0.41753595,2.18942649166667,-0.819859399301777,0.430836750138672,0.789897216798336,-6.11219341818537
"HSPA5",-0.238840499999998,10.8742705833333,-0.819856638858242,0.430838254308552,0.789897216798336,-6.1121956894725
"OTOA",0.20283355,1.91757249166667,0.819832736016381,0.430851279150032,0.789897216798336,-6.1122153564008
"LOC57399",-0.221192283333333,1.75575495833333,-0.819330577404752,0.431124969986479,0.790293166153366,-6.11262840964249
"DEK",-0.186165999999997,11.5051468333333,-0.819279701491835,0.431152705289049,0.790308738562763,-6.11267024554682
"WDR76",-0.507053099999999,5.03805725,-0.819212297045698,0.431189453052282,0.790340828807475,-6.11272566957279
"C10orf88",0.086232216666667,5.757598975,0.818755353965589,0.431438625792392,0.790636659155574,-6.11310129072313
"SOX5",-0.188222233333333,1.76447565,-0.818686409809118,0.431476229632747,0.790654782672855,-6.11315794900513
"AGPAT3",-0.152349833333332,11.126331,-0.818596327921357,0.431525365806642,0.790674845722536,-6.11323197197698
"C6orf165",0.281484016666667,2.69261384166667,0.818334680650031,0.431668105402912,0.790794714901883,-6.11344693492783
"ZNF623",-0.159205683333333,4.93916304166667,-0.818254134858796,0.431712052859502,0.790804686195902,-6.11351309726181
"ATP6AP2",0.175247500000002,13.4462830833333,0.818173209286757,0.431756210537219,0.79081504075746,-6.11357956581872
"TIFA",0.283359,2.72840755,0.817607080363909,0.432065207487296,0.791196474380268,-6.1140443972865
"NUMA1",-0.208160666666665,9.17264783333333,-0.817576926870198,0.432081669599813,0.791196474380268,-6.11406914751737
"GCAT",0.579403966666667,5.12855731666667,0.817505130050356,0.432120868310378,0.791196474380268,-6.11412807571064
"TMEM138",0.344054416666668,11.243519125,0.817488332392075,0.432130039623427,0.791196474380268,-6.11414186195795
"ATMIN",0.0931699166666685,9.398668375,0.817474091023735,0.432137815335508,0.791196474380268,-6.11415355000165
"IRF1",-0.263710333333332,9.736906,-0.817242067558592,0.432264512061766,0.791252098816805,-6.11434394904382
"PIAS1",-0.112330833333331,11.1480295833333,-0.816929035530404,0.432435482848273,0.791494514458412,-6.11460074895103
"PARG",-0.212600716666666,5.93846445833333,-0.816868863235762,0.432468352713435,0.791511140477874,-6.11465010220989
"RAP1GAP2",0.09600045,1.64381549166667,0.816301879705998,0.432778156264902,0.791726468191419,-6.11511498528612
"NUP107",0.11849175,10.6545592916667,0.816256847794549,0.432802768334152,0.791726468191419,-6.11515189589141
"IFI30",-0.0703306666666649,16.9843195,-0.816239721526171,0.432812128894435,0.791726468191419,-6.11516593304505
"CARKD",0.248205016666667,6.14142884166667,0.816238200832504,0.432812960053684,0.791726468191419,-6.11516717943433
"ATE1",-0.152926316666666,6.16472139166667,-0.816177133368349,0.432846338323518,0.791726468191419,-6.115217229802
"OR51B2",0.0731652666666668,1.77784315,0.816039520236188,0.432921561227794,0.791784409323339,-6.11533000432071
"LOC100129198",0.0751437500000001,1.789198175,0.815982604307599,0.432952675494029,0.791806059598964,-6.11537664228713
"PROCR",0.5728145,10.90452175,0.815895214713612,0.433000451716311,0.791858178829935,-6.11544824539537
"EPHA6",-0.100347766666666,1.62429911666667,-0.8158175585442,0.433042909584128,0.791884280975539,-6.1155118677377
"CACNG2",-0.0568397499999997,1.72753945833333,-0.815798588338755,0.433053281808198,0.791884280975539,-6.11552740888953
"STAM2",-0.0980880666666654,7.59516951666667,-0.815538420514974,0.433195548879743,0.791962958033295,-6.11574051685567
"FGGY",-0.125022333333332,8.85246508333333,-0.815523382592872,0.433203772988893,0.791962958033295,-6.1157528328581
"PITPNM2",0.0624702833333335,1.575679825,0.815453832846806,0.433241810493653,0.791962958033295,-6.11580979125515
"LRWD1",-0.101368,10.63272,-0.815410999832686,0.433265237436333,0.791962958033295,-6.1158448676248
"DUSP3",-0.127997499999999,11.1599349166667,-0.81533499006011,0.433306812037975,0.791962958033295,-6.11590710879045
"ZCRB1",-0.170598116666665,8.02235644166667,-0.81533210114929,0.433308392220281,0.791962958033295,-6.11590947429625
"FBXO34",-0.0827046666666649,9.303279,-0.815132137274057,0.433417778187919,0.792019192921065,-6.11607319142011
"C11orf52",0.138321983333333,1.678167525,0.815064373775393,0.433454850931579,0.792019192921065,-6.11612866368762
"ADPGK",0.176829666666668,11.008592,0.814989466574656,0.433495834380067,0.792031055859105,-6.11618997920166
"MAGEA10",0.301256516666667,1.98974135833333,0.814982022334422,0.433499907435593,0.792031055859105,-6.11619607243721
"CCDC54",-0.32860085,1.94768869166667,-0.814697774469424,0.433655450395139,0.792197503359842,-6.11642869761372
"NKAIN4",0.608769016666666,2.31442204166667,0.814550059071466,0.433736296235196,0.792286748083645,-6.11654955812389
"KPNB1",0.140729416666669,13.4476164583333,0.814383765237993,0.43382732220145,0.792313249214753,-6.11668559650849
"DMKN",-0.0655670999999999,1.58785578333333,-0.814332057666797,0.433855628496368,0.792313249214753,-6.11672789146064
"CARS",-0.177963916666666,7.76352720833333,-0.814252634130919,0.433899109744854,0.792313249214753,-6.11679285250262
"ANKRD7",-0.258986416666666,2.66124930833333,-0.814202177581044,0.433926734218298,0.792313249214753,-6.11683411836926
"NODAL",0.1587262,2.1343952,0.813912019355971,0.434085615747075,0.792355347047677,-6.11707138065408
"IL4",-0.0658805166666664,1.62335474166667,-0.813832005842951,0.434129435437253,0.792355347047677,-6.11713679464322
"APOC1",0.346310000000001,15.7863873333333,0.813821836548473,0.434135004898872,0.792355347047677,-6.1171451080118
"LOC100130950",0.358546583333334,3.57667569166667,0.813660007213736,0.434223641066454,0.792355347047677,-6.11727739077093
"OR8D1",0.23659005,2.92821359166667,0.81353802479862,0.434290460476748,0.792355347047677,-6.11737708656863
"LRRK2",-0.444985649999999,8.059310875,-0.813502027162122,0.434310180533797,0.792355347047677,-6.11740650480691
"SNAP91",0.704552566666666,2.57848456666667,0.813329394378864,0.434404759691301,0.792450588847532,-6.11754756911454
"LINC00483",0.149136583333334,6.749501275,0.813247635501647,0.434449557152605,0.792461921470777,-6.11761436800788
"GOLGA1",-0.2338975,9.70867108333333,-0.813104922905796,0.434527759835543,0.792498990453991,-6.11773095339652
"ZNF251",-0.257847349999999,3.05442429166667,-0.81301275712317,0.434578269189594,0.792528742378411,-6.1178062363345
"ZBTB20-AS1",0.3449371,2.32108795,0.812840145655944,0.434672875461971,0.792622881669001,-6.11794720886745
"FAM32A",0.119385666666669,12.0350521666667,0.812430876677601,0.434897245565219,0.792791116349061,-6.11828135575517
"MEF2D",0.204113166666668,10.7107605833333,0.812228755721724,0.435008081021075,0.792948770137805,-6.11844632261061
"UBE2G2",0.378018216666668,10.5943688916667,0.812197299789107,0.435025331947011,0.792948770137805,-6.11847199304255
"ARMCX6",-0.101764166666666,11.2112400833333,-0.812063447335621,0.435098743808942,0.79299803339397,-6.11858121707291
"KCNK4",-0.135808649999999,6.131273325,-0.811929258981998,0.435172348155265,0.793075973771048,-6.11869069935626
"PHB2",0.0850010000000022,14.7042208333333,0.811520931836389,0.435396372647218,0.793332724593811,-6.11902374982178
"GRHL3",0.39503525,3.29948334166667,0.81133169303479,0.43550022253322,0.793409991808184,-6.11917805190229
"PLN",0.348248800000001,1.8750579,0.811296994108309,0.435519266286988,0.793409991808184,-6.11920634138946
"OR2C3",0.11935315,1.73780825833333,0.811037632453097,0.435661628818875,0.793545167192767,-6.11941776124714
"ZNF536",-0.0973233666666666,1.62795745,-0.810972688216283,0.4356972812748,0.793574916887357,-6.11947069156214
"SCN5A",0.230739533333334,1.92082113333333,0.810630671058668,0.435885070479985,0.793780785232961,-6.11974937821665
"FRMD1",0.200938566666668,5.38198518333333,0.810590859921007,0.435906932819649,0.793780785232961,-6.11978181092093
"C2CD4B",-0.0599885833333332,1.69943620833333,-0.810298105363712,0.436067721724207,0.793837929418903,-6.12002026463078
"SSTR2",-0.7145295,6.5265463,-0.809996368242795,0.436233485271416,0.793854079395539,-6.1202659557186
"PSME4",-0.116810249999998,9.56895495833333,-0.809971277886794,0.436247270894664,0.793854079395539,-6.1202863820618
